name,pct_change,total_mv,up_num,down_num
NFT概念,-0.2,47776289.6,19.0,35.0
毛发医疗,-1.5,8454529.7,1.0,14.0
华为昇腾,0.17,33862924.8,14.0,12.0
空间站概念,0.01,18236400.0,8.0,11.0
宠物经济,-0.28,25400561.6,10.0,27.0
REITs概念,0.34,83002587.2,11.0,13.0
工程机械概念,-0.17,92940422.4,18.0,32.0
快递概念,-0.72,56795057.6,6.0,32.0
储能,-0.11,757353139.2,130.0,191.0
钠离子电池,-1.1,190017419.2,13.0,38.0
CAR-T细胞疗法,-1.14,39881459.2,4.0,19.0
换电概念,0.25,81348724.8,24.0,23.0
华为汽车,1.06,158612513.6,65.0,34.0
核污染防治,0.0,36424593.6,12.0,18.0
电子车牌,-0.75,14732532.9,5.0,12.0
工业气体,-0.74,37819433.6,8.0,19.0
化债(AMC)概念,-0.58,97276899.2,17.0,42.0
低碳冶金,-0.88,28812225.6,1.0,7.0
光伏建筑一体化,-0.93,103607628.8,16.0,67.0
碳化硅,-0.22,54535180.8,17.0,19.0
被动元件,-0.01,38815528.0,14.0,13.0
磁悬浮概念,-0.29,70690051.2,10.0,18.0
化妆品概念,-0.47,65045636.8,16.0,40.0
注射器概念,-1.04,7123278.6,2.0,10.0
快手概念,-0.76,25807295.3,15.0,17.0
注册制次新股,0.5,76126472.0,41.0,35.0
生物识别,0.24,100951203.2,26.0,22.0
汽车芯片,2.01,116215867.2,41.0,15.0
固态电池,-0.58,457481779.2,55.0,108.0
水产养殖,-1.71,23996403.1,2.0,15.0
碳交易,-0.59,245667860.8,34.0,96.0
社区团购,0.09,58177361.6,17.0,21.0
6G概念,0.08,51497315.2,13.0,13.0
商业航天,0.03,147334190.4,68.0,82.0
RCEP概念,0.0,20798075.9,5.0,19.0
有机硅,-0.64,27881264.0,7.0,23.0
无线充电,1.2,195755708.8,26.0,15.0
数字阅读,0.06,18740855.7,7.0,11.0
虚拟电厂,-0.04,58927265.6,20.0,31.0
拼多多概念,0.42,12112527.1,11.0,13.0
eSIM,2.44,28019696.0,5.0,5.0
C2M概念,-0.6,28229900.8,12.0,26.0
盲盒经济,0.41,11311673.0,4.0,6.0
鸿蒙概念,-0.21,202726892.8,45.0,62.0
第三代半导体,-0.01,164048553.6,56.0,53.0
刀片电池,-1.17,95356420.8,3.0,10.0
草甘膦,-0.85,15292299.3,3.0,10.0
氦气概念,-1.03,9039976.7,3.0,7.0
MicroLED,0.18,47398606.4,11.0,9.0
屏下摄像,0.96,58221820.8,7.0,3.0
EDA概念,-0.01,21968196.7,8.0,6.0
装配建筑,-0.75,139090216.0,25.0,64.0
肝素概念,-0.25,19602869.3,4.0,9.0
汽车拆解,-0.87,24744556.0,3.0,15.0
商汤概念,0.68,48279331.2,6.0,8.0
疫苗冷链,-0.25,45961363.2,10.0,17.0
网红直播,-0.43,158073089.6,52.0,72.0
辅助生殖,-1.21,48356832.0,4.0,49.0
代糖概念,0.15,13383231.6,6.0,9.0
蚂蚁概念,-0.31,488481510.4,14.0,37.0
长寿药,-1.45,12110501.2,1.0,14.0
中芯概念,0.85,234788859.2,36.0,24.0
退税商店,1.49,14812014.1,7.0,2.0
尾气治理,-1.04,22015343.2,12.0,20.0
地塞米松,-1.33,7586449.2,1.0,9.0
抖音小店,0.47,23043887.6,10.0,14.0
免税概念,0.0,94782035.2,15.0,16.0
湖北自贸,0.29,34025251.2,13.0,14.0
北交所概念,-0.27,32830011.2,7.0,17.0
地摊经济,-0.33,62745360.0,15.0,20.0
抖音概念(字节概念),0.35,74336900.8,41.0,36.0
数据中心,0.01,585617331.2,95.0,105.0
天基互联,-0.5,48174539.2,18.0,22.0
车联网(车路云),0.64,521505408.0,110.0,102.0
RCS概念,-0.13,18926243.0,13.0,10.0
特高压,0.1,107204083.2,34.0,51.0
半导体概念,0.59,744293171.2,184.0,149.0
氮化镓,0.45,91820692.8,31.0,17.0
WiFi,2.28,51475614.4,15.0,12.0
医废处理,0.13,19702627.8,8.0,23.0
消毒剂,-0.42,53462376.0,20.0,38.0
远程办公,0.02,66198307.2,21.0,18.0
口罩,-0.33,272997609.6,62.0,91.0
降解塑料,-0.26,64511081.6,28.0,35.0
HIT电池,-1.53,60604392.0,8.0,31.0
转基因,-1.84,11554751.5,2.0,14.0
流感,-0.91,126581713.6,16.0,95.0
传感器,1.06,124240744.0,56.0,37.0
广电,0.24,23301839.6,12.0,15.0
云游戏,1.33,29111721.6,18.0,8.0
MiniLED,0.48,91412300.8,34.0,24.0
3D摄像头,1.57,58192084.8,8.0,3.0
新能源车,0.53,1119345203.2,315.0,285.0
CRO,-1.09,47553534.4,5.0,32.0
胎压监测,0.02,29553361.6,15.0,12.0
IPv6,0.69,57460648.0,9.0,3.0
白酒,-1.17,350363209.6,4.0,44.0
维生素,-0.51,40638088.0,9.0,22.0
阿兹海默,-1.16,13513640.1,2.0,11.0
无线耳机,1.86,227300499.2,61.0,23.0
乳业,0.6,43486868.8,12.0,16.0
国产芯片,1.16,953463091.2,226.0,131.0
MLCC,-0.2,17631995.2,5.0,8.0
医疗美容,-0.9,92866793.6,10.0,55.0
农业种植,-0.82,70640681.6,17.0,68.0
鸡肉概念,-0.45,34825939.2,5.0,15.0
智慧政务,-0.13,54853953.6,29.0,50.0
VPN,-0.27,27921985.6,8.0,12.0
光刻机(胶),0.47,77550838.4,50.0,34.0
数字货币,0.06,78218425.6,28.0,46.0
猪肉概念,-0.18,82569004.8,8.0,27.0
3D玻璃,-0.29,29247307.2,8.0,10.0
UWB概念,0.43,38900646.4,8.0,10.0
标准普尔,-0.22,5537054540.8,357.0,652.0
PCB,0.58,107253944.0,50.0,37.0
ETC,0.2,35199291.2,20.0,23.0
垃圾分类,-0.34,75352396.8,25.0,76.0
青蒿素,-1.16,26560726.8,1.0,9.0
单抗概念,-0.48,135385424.0,14.0,32.0
GDR,-0.43,147347000.0,4.0,7.0
富时罗素,-0.14,6028579968.0,461.0,777.0
人造肉,0.28,17207013.6,3.0,14.0
电子烟,0.88,93857203.2,27.0,22.0
氢能源,-0.39,446062310.4,72.0,167.0
超级真菌,-1.1,47026555.2,4.0,17.0
数字孪生,0.14,90065864.0,32.0,44.0
边缘计算,1.29,264194976.0,81.0,43.0
超清视频,1.02,232056504.0,58.0,40.0
工业大麻,-0.8,40361123.2,11.0,32.0
纳米银,-0.33,9944464.9,3.0,7.0
华为概念,0.46,1265241318.4,353.0,357.0
电子竞技,1.77,295332252.8,22.0,12.0
冷链物流,-0.26,149432560.0,30.0,78.0
纾困概念,-0.75,40027036.8,15.0,34.0
进口博览,-1.02,24184828.1,3.0,10.0
京东金融,0.08,23074423.7,5.0,6.0
影视概念,-0.37,54576862.4,23.0,38.0
百度概念,0.3,244575489.6,72.0,73.0
天然气,-0.75,488569958.4,24.0,100.0
富士康,1.17,43111091.2,22.0,11.0
体外诊断,-0.61,89571457.6,17.0,48.0
OLED,0.24,201762376.0,70.0,58.0
知识产权,-0.02,34676542.4,22.0,19.0
东北振兴,-0.69,60349288.0,11.0,45.0
互联医疗,-0.44,476303974.4,27.0,71.0
独角兽,0.05,495145676.8,47.0,78.0
乡村振兴,-0.79,129928644.8,36.0,99.0
小米概念,1.35,297915782.4,124.0,81.0
工业互联,0.78,414772736.0,103.0,79.0
万达概念,-0.28,55641441.6,5.0,10.0
区块链,0.0,781334988.8,90.0,141.0
新零售,-0.1,252625894.4,53.0,81.0
养老金,0.38,297657550.4,84.0,85.0
租售同权,0.92,42059137.6,10.0,6.0
MSCI中国,0.05,6355878528.0,226.0,321.0
壳资源,-0.72,24986435.2,20.0,56.0
可燃冰,-1.2,30672432.0,3.0,12.0
昨日触板,-0.67,36900590.4,19.0,25.0
昨日连板,-0.88,4272805.9,3.0,6.0
昨日涨停,0.95,42865668.8,31.0,34.0
大飞机,-0.31,165868252.8,32.0,65.0
雄安新区,-0.59,252877796.8,47.0,114.0
贬值受益,0.07,207319121.6,61.0,94.0
超级品牌,0.03,843861478.4,12.0,19.0
工业4.0,0.67,264137388.8,69.0,57.0
军民融合,-0.49,272457360.0,52.0,126.0
共享经济,-0.27,22589437.0,7.0,12.0
精准医疗,-0.51,55633230.4,11.0,33.0
钛白粉,-0.99,13415623.6,1.0,10.0
深股通,0.03,2861204480.0,537.0,799.0
股权转让,-0.7,17866425.8,9.0,28.0
无人驾驶,1.04,536919296.0,142.0,93.0
增强现实,0.94,58167643.2,29.0,18.0
人工智能,0.43,893322393.6,285.0,281.0
深证100R,0.29,1264066304.0,46.0,53.0
创业板综,0.05,1244608793.6,554.0,791.0
海绵城市,-0.53,28228398.4,8.0,30.0
高送转,0.57,336219878.4,98.0,111.0
虚拟现实,0.72,324756404.8,117.0,106.0
PPP模式,-0.73,221473379.2,34.0,116.0
健康中国,-0.54,140704105.6,22.0,74.0
证金持股,-0.03,3615728051.2,90.0,130.0
航母概念,-0.51,111843259.2,8.0,29.0
5G概念,0.37,790603340.8,168.0,153.0
2025规划,-0.06,372926804.8,36.0,45.0
一带一路,-0.46,1325523814.4,120.0,315.0
券商概念,0.03,390901392.0,24.0,28.0
量子通信,0.21,127868774.4,23.0,26.0
赛马概念,-0.79,1777543.6,1.0,3.0
体育产业,-0.31,80536817.6,22.0,48.0
沪股通,0.08,5880345830.4,496.0,755.0
人脑工程,0.34,32421784.0,10.0,10.0
上证380,0.19,765614515.2,167.0,201.0
无人机,-0.17,252486840.0,72.0,92.0
超级电容,-0.55,60187043.2,12.0,21.0
中证500,0.12,1283464422.4,194.0,295.0
充电桩,0.52,388953761.6,112.0,111.0
全息技术,0.25,13772111.2,5.0,5.0
免疫治疗,-0.95,43162260.8,8.0,35.0
IPO受益,-0.24,209657284.8,17.0,39.0
国产软件,0.08,289477092.8,101.0,128.0
小金属概念,-0.68,266405790.4,28.0,83.0
基因测序,-0.96,48776024.0,8.0,44.0
在线旅游,-0.74,21172779.1,8.0,17.0
氟化工,-0.41,57850747.2,12.0,20.0
阿里概念,0.28,288609452.8,47.0,66.0
举牌,0.64,20537612.2,7.0,7.0
京津冀,-0.21,55272822.4,13.0,39.0
国企改革,-0.55,3543734118.4,346.0,964.0
燃料电池,-0.17,247250548.8,56.0,87.0
智能家居,0.72,351867238.4,89.0,65.0
超导概念,-0.02,23293197.8,7.0,8.0
粤港自贸,-0.38,102682400.0,20.0,48.0
独家药品,-0.39,71307558.4,10.0,27.0
病毒防治,-0.79,144647043.2,25.0,93.0
蓝宝石,0.48,51903628.8,13.0,7.0
沪企改革,-0.71,91635444.8,8.0,31.0
彩票概念,-0.23,36077665.6,6.0,15.0
生态农业,-0.63,26132700.9,8.0,32.0
医疗器械概念,-0.3,438900761.6,108.0,191.0
国家安防,0.35,154289716.8,64.0,56.0
苹果概念,1.19,269887120.0,90.0,39.0
电商概念,-0.35,632428083.2,111.0,211.0
婴童概念,-0.46,120435633.6,37.0,100.0
在线教育,-0.39,142962081.6,44.0,72.0
智能电视,0.85,27388984.0,8.0,5.0
网络安全,-0.23,463908249.6,49.0,80.0
养老概念,-0.49,272801700.8,29.0,86.0
特斯拉,0.77,457435417.6,117.0,88.0
上海自贸,0.02,90594227.2,8.0,24.0
手游概念,1.22,71334057.6,33.0,16.0
智能穿戴,1.7,272496600.0,71.0,44.0
智能机器,1.13,330247358.4,105.0,62.0
创业成份,0.44,576136652.8,49.0,51.0
互联金融,-0.09,1883573401.6,84.0,114.0
B股,-0.37,43090185.6,22.0,49.0
中超概念,-0.15,20979225.8,2.0,6.0
大数据,-0.07,467602048.0,135.0,169.0
土地流转,-0.74,42292918.4,8.0,39.0
北斗导航,-0.02,85819321.6,33.0,43.0
智慧城市,0.02,234079196.8,91.0,123.0
通用航空,-0.51,108536416.0,15.0,25.0
海洋经济,-0.48,69712729.6,10.0,18.0
地热能,-0.36,8890215.8,4.0,9.0
3D打印,0.92,57228433.6,35.0,30.0
石墨烯,-0.51,79979828.8,25.0,45.0
中药概念,-0.93,186421564.8,26.0,113.0
食品安全,0.13,31547952.0,17.0,25.0
上证180_,-0.28,4169550617.6,61.0,107.0
上证50_,-0.27,2630152396.8,20.0,28.0
央视50_,0.23,1517172480.0,24.0,24.0
油气设服,-0.82,198493622.4,15.0,49.0
参股保险,-0.61,562738918.4,18.0,65.0
页岩气,-0.73,269663019.2,11.0,30.0
海工装备,-0.52,112231777.6,12.0,30.0
参股新三板,-0.72,133297382.4,33.0,68.0
水利建设,-0.55,205234808.0,23.0,80.0
融资融券,0.02,8930736947.2,1424.0,2139.0
风能,-0.09,631939020.8,73.0,142.0
长江三角,-0.41,805352704.0,124.0,262.0
铁路基建,-0.23,289138142.4,43.0,69.0
西部大开发,-0.56,1042116684.8,172.0,413.0
太阳能,-0.51,727127987.2,121.0,280.0
智能电网,0.51,179800084.8,78.0,96.0
LED,0.31,129707398.4,50.0,42.0
云计算,0.21,767070694.4,113.0,117.0
稀土永磁,-0.91,91465640.0,13.0,47.0
核能核电,0.02,276779668.8,52.0,84.0
锂电池,-0.54,731805952.0,127.0,254.0
预盈预增,0.26,1384905036.8,454.0,545.0
预亏预减,-0.89,754633318.4,213.0,650.0
深成500,0.19,2144620825.6,213.0,277.0
股权激励,0.26,435733478.4,103.0,101.0
滨海新区,-0.65,20095081.8,4.0,16.0
移动支付,0.38,331596937.6,24.0,47.0
物联网,0.79,794772019.2,188.0,167.0
机构重仓,-0.19,4164564633.6,333.0,598.0
深圳特区,0.34,909923225.6,172.0,162.0
生物疫苗,-0.83,100125019.2,17.0,55.0
黄金概念,-0.51,151106348.8,17.0,39.0
基金重仓,-0.08,31621139.2,15.0,21.0
QFII重仓,-0.12,328465400.0,98.0,171.0
成渝特区,-0.44,222466500.8,21.0,62.0
转债标的,-0.17,750449280.0,191.0,302.0
参股银行,-0.72,1094749184.0,56.0,165.0
参股期货,-0.63,296021625.6,13.0,32.0
新材料,-0.1,394591740.8,131.0,212.0
社保重仓,0.2,42526873.6,13.0,16.0
稀缺资源,-0.8,297833147.2,22.0,54.0
参股券商,-0.41,394996305.6,38.0,91.0
化工原料,-0.94,110624443.2,12.0,54.0
ST股,-0.78,46555675.2,40.0,82.0
网络游戏,0.6,86619211.2,39.0,32.0
创投,-0.53,439256780.8,98.0,189.0
中字头,-0.49,1584889753.6,24.0,77.0
次新股,0.6,80229518.4,51.0,40.0
HS300_,-0.08,5560491545.6,116.0,171.0
AH股,-0.38,3239489843.2,44.0,98.0
AB股,-0.8,133420467.2,17.0,56.0
节能环保,-0.46,354456614.4,117.0,283.0
新能源,-0.36,556077644.8,61.0,142.0
煤化工,-1.15,234081724.8,10.0,62.0
军工,-0.21,556398566.4,185.0,306.0
小红书概念,-3.78,42028796.8,2.0,56.0
首发经济,-2.82,27557732.8,3.0,35.0
冰雪经济,-2.46,21317778.7,3.0,32.0
人形机器人,-1.84,107652454.4,15.0,57.0
谷子经济,-2.9,45228395.2,5.0,54.0
智谱AI,-2.31,33648300.8,1.0,33.0
并购重组概念,-1.52,121790720.0,8.0,72.0
华为海思,-1.27,69905412.8,9.0,29.0
房屋检测,-1.17,19857533.3,4.0,32.0
AI眼镜,-1.61,117294798.4,11.0,64.0
荣耀概念,-1.0,98241094.4,10.0,41.0
财税数字化,-0.65,43348460.8,6.0,35.0
玻璃基板,-0.72,52828833.6,8.0,26.0
合成生物,-0.88,112421836.8,22.0,88.0
锂矿概念,-1.06,237224667.2,7.0,29.0
AI语料,-2.68,31532163.2,2.0,23.0
碳纤维,-1.38,32035702.4,7.0,25.0
AI制药,-0.78,12947925.6,3.0,13.0
Kimi概念,-1.69,45234484.8,3.0,21.0
铜缆高速连接,1.56,60876761.6,20.0,12.0
低空经济,-1.38,296808929.6,36.0,199.0
娃哈哈概念,-0.81,9093251.3,3.0,18.0
AIPC,-0.9,89785715.2,11.0,30.0
可控核聚变,-1.18,37013083.2,6.0,15.0
AI手机,-0.5,81981516.8,11.0,23.0
英伟达概念,-0.02,133219705.6,16.0,32.0
柔性屏(折叠屏),-0.67,95515148.8,17.0,56.0
Sora概念,-2.01,32382225.6,3.0,35.0
微盘股,-1.05,66283846.4,71.0,324.0
飞行汽车(eVTOL),-1.18,72021889.6,9.0,58.0
PEEK材料概念,-1.96,24786787.5,5.0,20.0
小米汽车,-0.91,318065169.6,12.0,56.0
东盟自贸区概念,-1.52,17285739.0,2.0,11.0
多模态AI,-1.58,73130318.4,6.0,42.0
高带宽内存,-0.86,13808267.9,5.0,8.0
短剧互动游戏,-2.51,33490238.4,2.0,25.0
新型工业化,-0.82,152939576.0,25.0,64.0
星闪概念,-1.38,49417435.2,9.0,26.0
BC电池,-2.12,33979180.8,2.0,20.0
SPD概念,-1.38,6244469.4,1.0,10.0
减肥药,-0.63,36000396.8,6.0,20.0
机器人执行器,0.02,45984062.4,8.0,17.0
高压快充,0.27,38058756.8,12.0,29.0
空间计算,-0.97,12095425.8,6.0,17.0
裸眼3D,-1.25,30182577.6,2.0,20.0
混合现实,-1.24,98513931.2,7.0,23.0
央企改革,-0.94,3302229222.4,83.0,365.0
中特估,-0.37,2237160448.0,24.0,56.0
液冷概念,1.65,106568915.2,43.0,19.0
存储芯片,-1.38,97126542.4,11.0,42.0
光通信模块,0.52,89320518.4,30.0,28.0
数据要素,-1.36,160289676.8,22.0,103.0
算力概念,-0.15,626191539.2,55.0,83.0
ERP概念,0.03,21589225.1,4.0,13.0
MLOps概念,-1.18,17918724.1,1.0,9.0
同步磁阻电机,-1.72,5539120.0,0.0,6.0
时空大数据,-1.51,12522969.5,3.0,20.0
数字水印,-2.29,9499634.7,0.0,17.0
CPO概念,1.51,138177462.4,30.0,14.0
AI芯片,-0.87,119200179.2,8.0,17.0
ChatGPT概念,-1.64,200718294.4,14.0,61.0
电子后视镜,-1.46,33772267.2,2.0,21.0
毫米波概念,-0.58,46566905.6,12.0,27.0
蒙脱石散,-1.38,5500171.3,2.0,9.0
血氧仪,-1.0,12575682.0,3.0,11.0
第四代半导体,-0.58,10821820.3,1.0,3.0
熊去氧胆酸,-1.18,32685705.6,2.0,18.0
PLC概念,-0.41,32964971.2,4.0,5.0
数据确权,-1.38,25438481.6,5.0,28.0
抗菌面料,-2.32,7679233.3,2.0,13.0
跨境电商,-2.26,135503368.0,15.0,115.0
复合集流体,-1.81,17340587.6,4.0,21.0
破净股,-1.13,2018677606.4,51.0,398.0
AIGC概念,-2.12,181819200.0,14.0,98.0
Web3.0,-2.19,42220470.4,6.0,41.0
供销社概念,-1.14,12289274.4,1.0,13.0
科创板做市股,-0.16,180078798.4,13.0,30.0
科创板做市商,-0.39,172575940.8,1.0,13.0
创新药,-0.9,144447972.8,21.0,66.0
世界杯,-1.82,255897667.2,4.0,15.0
信创,-0.85,320807731.2,51.0,186.0
熔盐储能,-1.6,7036951.1,1.0,8.0
空气能热泵,-1.21,115464091.2,4.0,27.0
Chiplet概念,-0.93,68307185.6,5.0,21.0
减速器,-1.57,55397974.4,12.0,47.0
轮毂电机,-1.26,5168476.5,0.0,7.0
生物质能发电,-0.78,19209228.7,8.0,17.0
TOPCon电池,-1.44,56105648.0,6.0,35.0
光伏高速公路,-0.56,10378825.3,2.0,5.0
钒电池,-0.79,46964788.8,2.0,17.0
钙钛矿电池,-0.52,56997132.8,7.0,24.0
汽车一体化压铸,-0.67,31877201.6,5.0,24.0
麒麟电池,0.32,122659896.0,3.0,6.0
机器人概念,-1.27,616402432.0,102.0,352.0
汽车热管理,-0.96,74226214.4,16.0,63.0
F5G概念,1.76,57273163.2,15.0,7.0
超超临界发电,-0.48,83706452.8,13.0,27.0
粮食概念,-1.52,19508583.4,4.0,25.0
痘病毒防治,-1.11,59693851.2,9.0,46.0
数字哨兵,-0.81,7539876.9,2.0,10.0
千金藤素,-0.9,13244149.9,1.0,4.0
噪声防治,0.1,3021223.6,3.0,5.0
新型城镇化,-1.17,39861220.8,15.0,81.0
户外露营,-0.78,12437365.4,9.0,17.0
肝炎概念,-1.33,39424192.0,5.0,40.0
统一大市场,-1.51,34618713.6,3.0,35.0
建筑节能,-0.97,18850851.6,6.0,35.0
电子身份证,-1.38,29578153.6,3.0,32.0
托育服务,-2.33,8110711.0,2.0,11.0
啤酒概念,-1.45,23051319.1,0.0,17.0
中俄贸易概念,-1.36,44601971.2,5.0,51.0
跨境支付,-1.0,1097697177.6,7.0,43.0
土壤修复,-0.52,18672215.2,11.0,21.0
智慧灯杆,-0.33,12003111.0,8.0,17.0
净水概念,-2.43,114257462.4,1.0,17.0
民爆概念,-0.59,16151734.7,4.0,13.0
气溶胶检测,0.73,21429144.5,6.0,5.0
东数西算,0.0,98723644.8,22.0,37.0
重组蛋白,-0.81,14521998.8,3.0,11.0
数字经济,-1.07,153925275.2,38.0,121.0
新冠药物,-1.11,51571172.8,13.0,43.0
百元股,-0.28,1218831513.6,27.0,53.0
地下管网,-0.54,28139520.0,13.0,28.0
电子纸概念,-0.93,36583291.2,0.0,12.0
幽门螺杆菌概念,-0.9,45103524.8,10.0,40.0
虚拟数字人,-2.0,326094308.8,7.0,75.0
DRG/DIP,-0.98,12597616.6,2.0,16.0
低价股,-1.41,211748843.2,33.0,210.0
动力电池回收,-0.65,68072500.8,8.0,30.0
昨日连板_含一字,3.45,9172575.5,13.0,7.0
昨日涨停_含一字,1.18,48712998.4,26.0,26.0
EDR概念,-2.9,26470521.6,0.0,14.0
IGBT概念,-0.78,187952512.0,9.0,28.0
数据安全,-0.69,84314425.6,15.0,63.0
调味品概念,-0.76,67035848.0,10.0,21.0
预制菜概念,-2.09,62822750.4,4.0,52.0
绿色电力,-0.46,462321971.2,39.0,84.0
培育钻石,-1.27,13166207.0,4.0,10.0
职业教育,-1.98,61884700.8,6.0,63.0
发电机概念,-1.66,12222908.2,4.0,17.0
华为欧拉,-1.88,27624604.8,1.0,16.0
PVDF概念,-0.48,27002164.8,4.0,11.0
环氧丙烷,-1.29,30132393.6,2.0,13.0
磷化工,-1.29,68768465.6,6.0,37.0
元宇宙概念,-1.97,427284697.6,20.0,121.0
国资云概念,-0.07,31668700.8,6.0,11.0
植物照明,-1.41,15300445.6,1.0,17.0
碳基材料,-0.59,17264659.9,6.0,12.0
专精特新,-1.15,436841062.4,163.0,601.0
工业母机,-0.01,118200491.2,27.0,53.0
抽水蓄能,0.34,87212742.4,16.0,15.0
激光雷达,-0.99,42787292.8,8.0,26.0
内贸流通,-2.13,139416180.8,15.0,149.0
宁组合,-1.57,386291216.0,1.0,23.0
茅指数,-1.45,1236605977.6,4.0,38.0
机器视觉,-1.57,47190868.8,9.0,57.0
NFT概念,-2.51,46598024.0,5.0,51.0
毛发医疗,-1.37,8376324.7,3.0,11.0
华为昇腾,-1.45,33349280.0,5.0,21.0
空间站概念,-0.21,18135894.6,4.0,15.0
宠物经济,-1.76,24897317.8,6.0,32.0
REITs概念,-2.0,81387688.0,4.0,20.0
工程机械概念,-0.6,92041873.6,14.0,36.0
快递概念,-1.09,56318108.8,4.0,38.0
储能,-0.66,749381836.8,95.0,224.0
钠离子电池,-1.35,186312724.8,8.0,42.0
CAR-T细胞疗法,-1.63,39299052.8,2.0,21.0
换电概念,-0.7,80869409.6,17.0,31.0
华为汽车,-1.18,156769619.2,17.0,82.0
核污染防治,-1.09,36315099.2,5.0,26.0
电子车牌,-1.12,14578330.8,3.0,15.0
工业气体,-0.75,37737260.8,4.0,22.0
化债(AMC)概念,-1.24,96531521.6,9.0,52.0
低碳冶金,-0.36,28966345.6,1.0,6.0
光伏建筑一体化,-0.7,102369376.0,20.0,63.0
碳化硅,-0.42,54365057.6,12.0,23.0
被动元件,-1.01,38589777.6,5.0,22.0
磁悬浮概念,-0.66,70086924.8,7.0,20.0
化妆品概念,-1.59,64172598.4,7.0,49.0
注射器概念,-0.81,7037943.2,2.0,11.0
快手概念,-2.34,25348450.0,5.0,27.0
注册制次新股,-1.24,75206134.4,15.0,61.0
生物识别,-1.26,100403680.0,8.0,41.0
汽车芯片,-1.04,115740856.0,13.0,42.0
固态电池,-1.62,448723097.6,19.0,144.0
水产养殖,-1.12,23861991.0,4.0,13.0
碳交易,-0.95,243965236.8,31.0,101.0
社区团购,-2.88,57235336.0,3.0,35.0
6G概念,-0.02,51510942.4,12.0,15.0
商业航天,-0.89,146072774.4,33.0,117.0
RCEP概念,-0.7,20754909.5,4.0,20.0
有机硅,-1.23,27465836.8,4.0,26.0
无线充电,-0.17,193397804.8,11.0,31.0
数字阅读,-1.18,18565240.4,4.0,15.0
虚拟电厂,-0.62,58862923.2,16.0,36.0
拼多多概念,-1.65,11920233.9,6.0,18.0
eSIM,0.19,27835433.6,3.0,7.0
C2M概念,-1.63,27818062.4,5.0,35.0
盲盒经济,-3.53,10970021.3,1.0,10.0
鸿蒙概念,-1.69,199884806.4,15.0,93.0
第三代半导体,-0.87,162939201.6,28.0,81.0
刀片电池,-0.68,94184892.8,2.0,11.0
草甘膦,-0.46,15144218.5,6.0,8.0
氦气概念,-0.72,8979814.9,2.0,8.0
MicroLED,-1.33,46986110.4,3.0,17.0
屏下摄像,-0.62,58096292.8,2.0,8.0
EDA概念,-1.5,21663265.7,0.0,14.0
装配建筑,-1.19,137098894.4,11.0,78.0
肝素概念,-1.09,19420978.8,3.0,10.0
汽车拆解,-1.14,24630259.5,1.0,17.0
商汤概念,-0.84,47723032.0,2.0,12.0
疫苗冷链,-0.97,45601417.6,3.0,24.0
网红直播,-2.32,156245665.6,13.0,114.0
辅助生殖,-0.95,48051121.6,10.0,43.0
代糖概念,-1.21,13249427.9,4.0,11.0
蚂蚁概念,-0.91,480266240.0,8.0,49.0
长寿药,-1.9,11909005.9,3.0,12.0
中芯概念,-1.21,232815131.2,13.0,49.0
退税商店,-2.86,14559633.4,1.0,9.0
尾气治理,-1.87,21695813.2,7.0,24.0
地塞米松,-1.05,7514966.1,0.0,10.0
抖音小店,-2.05,23829259.5,3.0,25.0
免税概念,-2.4,93140995.2,2.0,29.0
湖北自贸,-1.13,33779664.0,8.0,19.0
北交所概念,-0.76,32810585.6,6.0,21.0
地摊经济,-1.71,61562358.4,4.0,30.0
抖音概念(字节概念),-1.95,73365086.4,13.0,65.0
数据中心,-0.04,590364800.0,77.0,125.0
天基互联,-1.57,47288708.8,7.0,32.0
车联网(车路云),-1.1,520330419.2,40.0,176.0
RCS概念,-1.38,18691873.1,4.0,19.0
特高压,0.12,107137504.0,34.0,49.0
半导体概念,-0.97,738743424.0,82.0,253.0
氮化镓,-0.8,91018046.4,13.0,34.0
WiFi,-0.59,51337681.6,9.0,18.0
医废处理,-0.73,19592079.3,6.0,25.0
消毒剂,-1.17,53115624.0,10.0,50.0
远程办公,-0.87,65667588.8,7.0,30.0
口罩,-1.27,270393867.2,22.0,134.0
降解塑料,-0.94,64196486.4,11.0,51.0
HIT电池,-0.61,59966411.2,10.0,29.0
转基因,-1.34,11438036.6,3.0,13.0
流感,-0.75,125774096.0,22.0,90.0
传感器,-0.91,124153395.2,29.0,67.0
广电,-1.4,23005267.7,3.0,25.0
云游戏,-2.2,28669593.6,5.0,21.0
MiniLED,-1.03,91064656.0,9.0,51.0
3D摄像头,-0.89,56989436.8,3.0,7.0
新能源车,-1.11,1106027084.8,116.0,480.0
CRO,-1.41,46913169.6,1.0,37.0
胎压监测,-1.81,28877337.6,4.0,24.0
IPv6,-0.7,57447849.6,6.0,6.0
白酒,-2.01,343731254.4,3.0,46.0
维生素,-0.57,40586502.4,8.0,23.0
阿兹海默,-1.07,13401154.3,4.0,10.0
无线耳机,-0.74,225681713.6,21.0,63.0
乳业,-2.46,42951334.4,2.0,27.0
国产芯片,-1.01,947948108.8,94.0,266.0
MLCC,-1.05,17485884.0,1.0,11.0
医疗美容,-1.39,91976116.8,6.0,61.0
农业种植,-1.3,69776048.0,15.0,72.0
鸡肉概念,-0.91,34528843.2,3.0,17.0
